"ano2"	"dia2"	"GEP"	"Temp"	"PRP"
2006	73.25	11.2242222156932	24.4904166666667	0
2006	74.25	11.8159476058166	25.31125	1.91
2006	75.25	8.55416600951454	9.87375	5.71
2006	76.25	9.80041666666667	31.6183333333333	8.5
2006	77.25	9.19083754441577	23.895	1.78
2006	78.25	1.41083333333333	40.3371428571429	0.63
2006	79.25	10.1283333333333	NA	0
2006	80.25	14.1054762374817	25.278125	0.51
2006	81.25	7.77244611184469	23.86625	16.77
2006	82.25	10.1722880350823	24.1825	8.89
2006	83.25	8.70010422351642	23.5720833333333	4.32
2006	84.25	11.8425	24.42625	0.38
2006	85.25	10.6099952936586	24.3966666666667	0.13
2006	86.25	11.6807368059064	24.9033333333333	3.94
2006	87.25	10.6997998882618	24.4845833333333	13.59
2006	88.25	10.618953129829	24.3425	8.26
2006	89.25	6.43140014670194	22.9516666666667	3.05
2006	90.25	8.70554941563915	23.7579166666667	1.01
2006	91.25	7.4471676639837	22.8929166666667	18.54
2006	92.25	8.44169340469469	23.9075	3.31
2006	93.25	8.64192974104488	23.6266666666667	1.01
2006	94.25	9.83244744659709	23.7854166666667	7.63
2006	95.25	9.13074637966242	24.19875	0.26
2006	96.25	12.065	24.41	3.56
2006	97.25	10.7891322922643	24.335	5.71
2006	98.25	8.28120700109377	23.75	15.61
2006	99.25	10.7343146813311	25.7025	2.41
2006	100.25	10.8093842361008	25.1083333333333	0
2006	101.25	10.3370276342961	23.2183333333333	0.13
2006	102.25	7.79189933599349	23.5333333333333	1.04
2006	103.25	8.1623469236056	25.0975	5.33
2006	104.25	9.95583333333333	25.2608333333333	0
2006	105.25	8.89525634345744	24.85375	0.65
2006	106.25	6.96236660821563	22.7016666666667	1.3
2006	107.25	6.60927130120341	23.4579166666667	15.88
2006	108.25	8.1475	25.1425	9.78
2006	109.25	9.68375	25.3379166666667	2.91
2006	110.25	3.54633211397067	22.9654166666667	0.65
2006	111.25	4.57416666666667	-3097.37222222222	9234.88
2006	112.25	10.2001832990388	-3310.489	0.13
2006	113.25	9.89963000255279	-2901.01277777778	0.13
2006	114.25	10.6536421686549	-2866.72764705882	0
2006	115.25	10.9917570477665	-3048.78	7.24
2006	116.25	11.0588721933615	-1949.3775	3.31
2006	117.25	12.0850841498453	-1729.926875	0.67
2006	118.25	12.7918104463313	-1252.55090909091	0.13
2006	119.25	13.7236928018434	-1144.35166666667	0
2006	120.25	13.8587654792252	-931.896363636364	2.14
2006	121.25	14.4473344669976	-850.824166666667	0.13
2006	122.25	13.598014304392	-1144.75583333333	0
2006	123.25	12.9762274486722	26.6566666666667	0.13
2006	124.25	14.7610567288546	-324.353	0
2006	125.25	14.0325761622683	1818.5	0
2006	126.25	13.5428586372315	1861.81818181818	0
2006	127.25	12.0505438954156	-326.465	1.4
2006	128.25	13.737462032404	27.0718181818182	3.79
2006	129.25	14.2608315315048	26.91	1.28
2006	130.25	15.0908600481742	26.83	2.15
2006	131.25	12.0000842774566	23.4294736842105	0
2006	132.25	7.2986326376573	24.3170833333333	0.13
2006	133.25	11.7611803581513	25.73125	0
2006	134.25	9.51372355329339	24.8579166666667	0
2006	135.25	11.7933224315805	25.6541666666667	0
2006	136.25	10.0658370274978	24.9004166666667	0.13
2006	137.25	11.6865000694721	24.755	0.26
2006	138.25	11.070944406727	24.4825	0.26
2006	139.25	9.29357645803312	23.6158333333333	0
2006	140.25	10.1521237620381	24.2958333333333	0
2006	141.25	12.0082293493454	25.61625	0
2006	142.25	10.6344972204609	25.0120833333333	0
2006	143.25	10.2112531983681	25.1091666666667	0.78
2006	144.25	7.59406008586205	23.4258333333333	0.91
2006	145.25	9.37744152973261	24.3729166666667	2.21
2006	146.25	11.7099009686948	25.6204166666667	1.69
2006	147.25	12.4825677406805	26.1720833333333	1.04
2006	148.25	7.77114021491249	24.22625	0.39
2006	149.25	9.4908661840991	23.9141666666667	2.21
2006	150.25	12.043246189097	25.2329166666667	2.08
2006	151.25	10.0042896115044	24.75	0.78
2006	152.25	10.1138894919753	26.2404166666667	0
2006	153.25	8.96759306474912	25.1958333333333	0
2006	154.25	8.30582539072508	26.35375	0
2006	155.25	8.4090812150615	26.3483333333333	0
2006	156.25	8.34787991508677	25.92875	0
2006	157.25	7.95814660356487	25.1608333333333	0
2006	158.25	8.30595663369802	24.7208333333333	0
2006	159.25	8.57886447964671	25.7579166666667	0
2006	160.25	7.15931442971166	24.9195833333333	0
2006	161.25	8.59323646005489	24.5408333333333	0
2006	162.25	5.46653931082191	23.1158333333333	0
2006	163.25	7.10790082559545	23.9716666666667	0
2006	164.25	9.1948392711587	25.245	0
2006	165.25	5.93443587042026	23.9945833333333	0
2006	166.25	9.37694280735586	25.8558333333333	0
2006	167.25	7.83244632150804	24.0425	0
2006	168.25	8.88965708560223	24.7770833333333	0
2006	169.25	8.77817442559927	24.48875	0
2006	170.25	9.98224908409457	25.91875	0
2006	171.25	9.98022596961519	26.3779166666667	0
2006	172.25	9.69923168024317	26.6579166666667	0
2006	173.25	9.58235155367867	26.9	0
2006	174.25	9.05990122087376	25.80625	0
2006	175.25	9.32370137366542	25.7433333333333	0
2006	176.25	9.24093057580487	26.51	0
2006	177.25	7.45861703909918	25.3841666666667	0
2006	178.25	8.80412846613627	26.0504166666667	0
2006	179.25	9.65373956510911	25.8833333333333	0.77
2006	180.25	9.45224337414148	25.8291666666667	0.13
2006	181.25	7.60125579539726	25.49	0
2006	182.25	7.10382269187977	25.7616666666667	0
2006	183.25	6.11889090843011	25.0458333333333	0
2006	184.25	7.5375181773749	24.4025	0
2006	185.25	8.36423510074418	25.6616666666667	0
2006	186.25	9.58828858188802	26.24875	0.38
2006	187.25	5.5353776492142	26.4279166666667	0
2006	188.25	4.96916666666667	25.9329166666667	3.17
2006	189.25	5.66	26.1625	0
2006	190.25	6.95333333333333	26.895	0
2006	191.25	6.5425	27.3133333333333	0
2006	192.25	6.92518210501947	26.5325	15.37
2006	193.25	4.72660456091414	25.53	2.91
2006	194.25	5.90916666666667	26.4766666666667	0
2006	195.25	6.21166666666667	26.8120833333333	0
2006	196.25	5.07291666666667	26.5904166666667	0
2006	197.25	3.71083333333333	27.2125	0
2006	198.25	5.26346231841767	26.1595833333333	0
2006	199.25	8.81984639032138	25.8904166666667	0
2006	200.25	6.83958333333333	26.1966666666667	11.18
2006	201.25	6.55397306003965	23.88125	2.15
2006	202.25	6.02580109363851	25.1933333333333	0.38
2006	203.25	7.20659347602466	24.97875	1.52
2006	204.25	7.2406221058477	26.1366666666667	0
2006	205.25	8.74248116671116	26.4520833333333	0
2006	206.25	8.9173179545744	26.3875	0
2006	207.25	8.52798297974273	26.1675	0
2006	208.25	7.68185084543609	25.0991666666667	0.89
2006	209.25	8.64615497338075	25.8825	0.13
2006	210.25	8.58698084412283	25.2179166666667	5.46
2006	211.25	7.85954774079079	25.4991666666667	0
2006	212.25	8.97519269536415	25.8795833333333	0
2006	213.25	8.92643018653096	25.6358333333333	14.87
2006	214.25	8.02130008537078	25.0283333333333	0
2006	215.25	9.66514135701151	26.75	0
